EventId,EventTemplate,Occurrences
14bd8cb9,"Starting plan for Node : <*>:<*>, node.getDataNodeName(), node.getDataNodePort()",1
69e619f3,commitBlockSynchronization(oldBlock=...,1
3867090d,Reporting non-HA namenode as operational: <*>,1
70586228,Sorting located striped block,1
bfbabdfa,this: : purged replica from the cache. Removed from the replicaInfoMap. Removed from evictionMapName,1
1ceb9129,"Thread.currentThread().getName() + "" was interrupted, exiting""",1
ba074313,doEditTx() op=<*> txid=<*>,1
261dd05b,Invalid tagName: + tagName,1
8f8e4171,"Next Step: <*>, nextStep",1
52660ec0,"Error managing cache for writer of block <*>, <*>",1
f438444c,Must specify exactly one token file,1
31a74a5c,unknown POST /webhdfs/v1/...,1
f49d725b,Setting quota for...,1
0ccab8b0,BLOCK* NameSystem.abandonBlock: <*> is removed from pendingCreates,1
1b5743dd,In-progress stale edits file + f + has improperly formatted transaction ID,1
d45ec6f3,"""opReadBlock <*> received exception: <*>"", block, e",1
8f3d16be,Failed to report to name-node.,1
de38dfa1,Error report from + dnName + : + msg,1
c3547a6d,Namespace ID found,1
7d133477,Client using encryption algorithm <*>,1
f3978c63,Incremented write operations count,1
001f198a,EC Topology Verifier Result for specified policies,1
461ea97c,Downloaded file <*> of size <*> bytes.,1
e6d56ad1,Cannot get delegation token from <*>,1
c7939296,Maximum error count exceeded. Error count: <*> Max error:<*>,1
d83abfb2,Adding trackID:<*> for the file id:<*> back to retry queue as some of the blocks are low redundant.,1
230683a5,Disk Balancer - Source and destination volumes are same: <*>,1
09ceb331,"LazyPersistFileScrubber was interrupted, exiting",1
ee4215bd,Unresolved dependency mapping for host + node.getHostName() + . Continuing with an empty dependency list,1
833a6f9a,Exception in connecting to InMemoryAliasMap at <*>,1
2ac00227,Storage volume: <*> missing for the replica block: <*>. Probably being removed!,1
4a190f44,Datanode:<*> storage type:<*> doesn’t have sufficient space:<*> to move the target block size:<*>,1
1219a726,CacheReplicationMonitor already running,1
11e493c9,Reported DataNode version 'dnVersion' of DN dnReg does not match NameNode version 'nnVersion'. Note: This is normal during a rolling upgrade.,1
7746fe41,Block group <*> failed to write <*> blocks. It's at high risk of losing data.,1
35d32cce,Checked files in directory,1
b171f1ad,Block <*> cannot be reconstructed due to shortage of source datanodes,1
d63f34b1,Exception thrown while running DiskBalancerCLI.,1
20c81400,Cannot create data directory <*>,1
d5f7d88f,Cannot get stats info for <*>: <*>.,1
d7227ab2,The given interval for marking stale datanode = ...,1
70c1bd41,We got a closed connection from <*>,1
cba17d1c,DIR* FSDirectory.unprotectedDelete: failed to remove $<*> because it does not exist,1
4b1dcedb,Setting up servlets,1
b500f0f1,this: registered blockId with slot slotId <*>,2
bdea7e84,Error Recovery for block in pipeline datanodes: datanode index is reason,1
e7dfcabe,FsDatasetImpl.shutdown ignoring InterruptedException from LazyWriter.join,1
f8f237e0,Cannot find location with namespace <*> in <*>,1
aaf4ad62,Loading image file curFile using compression,1
245efc14,Start loading edits file <*> maxTxnsToRead = <*> <*>,1
236317f4,handleVolumeFailures done with empty unhealthyVolumes,1
5e32812b,Sent total: ...,1
f06238e8,Inconsistent number of corrupt replicas for <*> + blockMap has <*> but corrupt replicas map has <*>,1
0b308211,BLOCK* findAndMarkBlockAsCorrupt: <*> not found on <*>,1
28d1dbe5,Updating existing mount table entry,1
6dab737d,"Can't append file: <*>. Possibly the file is being closed. Drop the request: <*>, wait for the client to retry...",1
d6b528cc,Skipping XMLEvent of type <*>(<*>),1
89ebca31,Unable to acquire file lock on path <*>,1
fdb40457,Deleting <*> has failed,1
4eb5dd6e,"Invalid argument, data size is less than count in request",1
9866607e,Nothing to flush,1
6f659789,Bad checksum type: <*>. Using default <*>,1
47133931,Deleted a metadata file without a block + diskMetaFile.getAbsolutePath(),1
fccc1169,Could not initialize shared edits dir,1
733a776c,NameSystem.concat to <*>,1
8408123d,Can't remove lease for unknown datanode <*>,1
e1a8f1de,Usage text displayed,1
03875b49,image loading failed at offset <*>,1
3cc6839f,Storage locations checked,1
90eba74f,None of the responders had a log to recover: + QuorumCall.mapToString(prepareResponses),1
7f4e4252,DIR* NameSystem.delete: <*>,1
0d8ced95,invalidateCorruptReplicas error in deleting bad block <*> on <*>,1
21dc49d4,Got batchedListing: <*>,1
175d34cd,Cached <*> closing after <*> ops...,1
42ea14bf,Received block X size Y from address,1
674650df,Caught exception when obtaining reference count on closed volume,1
07931d9c,Reporting bad block,1
e78743b5,Should not get commit return code: <*>,1
ddcfe557,Volume <*> detected as being unhealthy,1
f643ea2c,"logUtilizationCollection(""above-average"", aboveAvgUtilized)",1
cc05b433,Loading <*> strings,1
ee916331,"Throttling re-encryption, sleeping for <*> ms",1
2970298e,Removing thread capacity: <*>. Max wait: <*>,1
2419ebad,Transferring a replica to <*>,1
ee24ae1a,BLOCK* removeStoredBlock: <*> from <*>,1
0e329223,Must specify a valid cluster ID after the CLUSTERID flag,1
a48a700e,Set owner operation created,1
50ada15c,Block <*> has been invalidated. Marking short-circuit slots as invalid: <*>,1
5a774d6a,Sync of transaction range <*>-<*> took <*>ms ; journal id: <*>,1
5049357d,nextTcpPeer: failed to create newConnectedPeer connected to <*>,1
5e715784,Send buf size <*>,1
8076ab43,checkAllVolumesAsync - no volumes can be referenced,1
a93434a6,Bootstrapping the InMemoryAliasMap from <*>,1
3196f5a5,Time taken to scan block pool <*> on <*>: <*>ms,1
6041a5d9,Can't get local NN thread dump due to Exception,1
fa436e7a,Prepared recovery for segment <*>: <*> ; journal id: <*>,1
e7928dad,Cannot locate eligible NNs for <*>,1
702ad237,Audit event failed due to AccessControlException,1
35f26058,"Updating file xattrs for re-encrypting zone <*>, starting at <*>",1
fcc4f0ae,Latest log is ; journal id:,1
ef4218bd,"A single batch of edits was too large to fit into the cache: startTxn = %d, endTxn = %d, input length = %d. The capacity of the cache (%s) must be increased for it to work properly (current capacity %d). Cache is now empty.",1
e599582c,Replaced expired token: <*>,1
563f9ccb,Operation unchecked,1
5471b046,Last block locations not available. Datanodes might not have reported blocks completely. Will retry for $<*> times,1
0dda199d,Unable to stop existing writer for block + b + after + writerStopMs + miniseconds.,1
001437d7,FSImageFormatPBINode#serializeINodeDirectorySection: Dangling child pointer found. Missing INode in inodeMap: id=; path=; parent=,1
f07dfa71,No encryption info; returning direct stream,1
61a68851,writeBlock receive buf size <*> tcp no delay <*>,1
90606a5d,Looking for delegation token to identify user,1
b31725b2,deleting + fromFile.getAbsolutePath() + FAILED,1
38213aac,Last seen exception:,1
e2f7d8c3,Start checkpoint for address,1
e87994e3,Access token was invalid when connecting to <*>: <*>,1
ff962f2f,Deferred uncaching of <*> completed. usedBytes = <*>,1
44923d31,Getting the block pool id,1
161e26d5,Update but the new block does not have a larger generation stamp,1
4bbcddb9,"mtime not found in file:<*>, will proceed with Du for space computation calculation",1
ae962a99,Dead node <*> is put in maintenance state immediately.,1
4cad5098,"<*>: pulled the last slot <*> out of <*>, this, slot.getSlotIdx(), shm",1
d6892084,"Transactions count is : + checkpointConf.getTxnCount() + , to trigger checkpoint",1
fd308acc,"elapsed time:<*> is greater than threshold:<*>, mtime:<*> in file:<*>, will proceed with Du for space computation calculation",1
fed9c0d2,BLOCK* findAndMarkBlockAsCorrupt: <*> not found,1
1c9c4468,File <*> skipped re-encryption because it is not encrypted! This is very likely a bug.,1
de9a0a2c,Validity of parameters checked,1
de8cf1a6,Disk Balancer - Unknown key in get balancer setting. Key: <*>,1
df778871,Failed to write legacy OIV image: ...,1
75a4324d,Failed to get the checksum for block <*> at index <*> in blockGroup <*>,1
df7f256e,DFSStripedOutputStream does not support hflush. Caller should check StreamCapabilities before calling.,1
557af86a,IOException during finalizing upgrade,1
1b8124bb,Loaded edits file(s),1
e93de115,"Get quota usage for path: nsId: <*>, dest: <*>, nsCount: <*>, ssCount: <*>, typeCount: <*>.",1
fc5e33df,Client State ID= <*> and Server State ID= <*>,1
be7dcff4,Starting edit log roll due to rolling upgrade finalization,1
cebb1c79,Reading cluster info from file : dataFilePath,1
f7957024,Not overwriting <*> with smaller file from trash directory. This message can be safely ignored.,1
cd5bcfb8,Handling volume failures,1
26192ac4,Building remote locations list,1
b124d422,Directive <*>: the directive expired at <*> (now = <*>),1
8e4d9b89,Cannot create State Store root directory <*>,1
cc2fa6f2,Location cache after invalidation: <*>,1
145897f6,Retrieving checksum from an earlier-version DataNode: inferring checksum by reading first byte,1
c22749de,Successfully loaded <*> inodes,1
74256d55,"Mount table entries cache refresh successCount=<*>,failureCount=<*>",1
e894866b,Deferring removal of stale storage <*> with <*> blocks,1
796de284,Block read failed. Getting remote block reader using TCP,1
9616700f,Failed to create DFSClient for user: <*>,1
b8e112ad,Calling logRpcIds,1
58d34225,"Added lastBlockCrc 0x<*> for block index <*> of size <*>, Integer.toString(lastBlockCrc, 16), locatedBlocks.size() - 1, consumedLastBlockLength",1
4c9a62e4,Cannot initialize /lost+found .,1
9acb947b,Node report generated for each DiskBalancerDataNode,1
67e7caa3,DN <*> joining cluster has expanded a formerly single-rack cluster to be multi-rack. Not checking for mis-replicated blocks because this NN is not yet processing repl queues.,1
85648de2,Successfully warmed up <*> EDEKs.,1
160f5493,<*> is corrupt but has no associated node.,1
8070fc1d,"-r, --rack arguments are not supported anymore. RackID resolution is handled by the NameNode.",1
0c98b76a,Refresh Responses:,1
de3c9960,<*> ignoring reserved path <*>,1
d60eb131,RECOVERY COMPLETE,1
540a7afd,"getNextSubDir(<*>, <*>): picking next subdirectory <*> within <*>",1
f359bd03,"Refresh dfs used, bpid: <*>, replicas size: <*>, dfsUsed: <*> on volume: <*>, duration: <*>ms",1
0ec400e7,LazyPersistFileScrubber encountered an exception while scanning for lazyPersist files with missing blocks. Scanning will retry in <*> seconds.,1
ac255ccb,"DIR* FSDirectory.unprotectedRenameTo: Rename destination "" + dst + "" is a directory or file under source "" + src",1
97b56dc8,No edits directories configured!,1
cb0fcc2f,<*> ignoring path <*> with scheme,1
bc79eb95,Invalid tagName: <*>,1
fb099bc2,Changed current proxy from <*> to <*>,1
f54c6aef,transferBlock <*> received exception <*>,1
0738876e,"""Got exception while serving <*> to <*>: "", block, remoteAddress, ioe",1
200f1372,There are <*> pending writes.,1
3f5d6b82,"Query plan failed. ex: <*>, ex",1
fa102ea9,Processing report command,1
d69edf0f,"Probe failed, add suspect node to dead node list: <*>.",1
2bed4d8f,BLOCK* NameSystem.LowRedundancyBlock.update: <*> has only <*> replicas and needs <*> replicas so is added to neededReconstructions at priority level <*>,1
84499edb,Namenode is in safemode. It will retry again.,1
56514cd1,ACL entries removed successfully,1
5360e8c8,Name-node will treat the image as the latest state of the namespace. Old edits will be discarded.,1
669dc642,LazyWriter: Finish persisting RamDisk block: block pool Id: bpId block id: blockId to block file savedFiles<*> and meta file savedFiles<*> on target volume targetVolume,1
84f070fa,Exception in getting reader from provided alias map,1
16bf58a4,"got reply from <*>: blockChecksum=<*>, blockChecksumType=<*>, datanode, blockChecksumForDebug, getBlockChecksumType()",1
f1212ca7,Got finalize command for block pool ...,1
a5a6f12d,dnUserName = <*>,1
32d8e471,Loading filter handler <*>,1
7a164c3e,Unable to abort stream <*>,1
4a90f7b3,BLOCK* NameSystem.LowRedundancyBlock.remove: Removing block <*> from priority queue <*>,1
dce11149,Periodic block scanner is not running,1
80581b9c,Took <*> ms to collect <*> open files with leases <*>,1
65b14ace,Fatal disk error on Unknown DataNode: ...,1
631689de,"BLOCK* BlockUnderConstructionFeature.initializeBlockRecovery: No blocks found, lease removed.",1
7a7e5249,Temporary redirect with URI for file checksum,1
faa46491,BLOCK* block <*> is moved from neededReconstruction to pendingReconstruction,1
52e8a196,"<*>: starting cache cleaner thread which will run every <*> ms, this, rateMs",1
4173287f,"SecondaryNameNode principal not considered, ...",1
ebe605db,Satisfy storage policy,1
f7c413a1,"Submitted batch (start:<*>, size:<*>) of zone <*> to re-encrypt.",1
8b60732b,Checking removing StorageLocation <*> with id <*>,1
3b47fb13,Caught exception after scanning through ... ops from ... while determining its valid length. Position was ...,1
442e0d5e,Start rolling upgrade,1
51cf2a12,Error in looking up block,1
7ab09492,Validating log segment <*> about to be finalized ; journal id: <*>,1
f2972eaf,Unexpected exception in block pool this,1
91a178b9,"Failed to move + this, e",1
231aa362,State transition <*> -> <*>,1
43cfdb99,"error creating ShortCircuitReplica., e",1
f771be69,Persistent memory is used for caching data instead of DRAM. Max locked memory is set to zero to disable DRAM cache,1
8b51ab45,Current bytesPerCRC=<*> doesn’t match next bpc=<*>,1
999ed0f5,Got invalid encryption key error in response to OP_BLOCK_CHECKSUM,1
70dc8ca1,MOUNT UMNTALL : client: + client,1
730975ca,Removing lazyPersist file <*> with no replicas.,1
70f281a0,"Failed to acquire lock on <*>. If this storage directory is mounted via NFS, ensure that the appropriate nfs lock services are running.",1
b5868392,Operation category checked,1
e077236d,Setting password to null since IOException is caught when getting password,1
7cadfec4,Unable to warm up EDEKs.,1
9b905cec,Validating request made by...,1
d533d05d,<*> exiting.,1
2ea5eb5a,<*> Starting thread to transfer <*> to <*>,1
72f6e8de,Cannot read JMX bean <*> from server <*>,1
bf1a684f,"Submitting plan on <*> failed. Result: <*>, Message: <*>",1
4c52a9f5,"Invalid mode:<*>, ignoring",1
98029051,Get InputStream by cache address.,1
96936653,Logging legacy generation stamp,1
c9d4d7a9,Failure processing re-encryption task for zone <*>,1
e77a9c69,IOException caught when re-encrypting zone <*>,1
ebd56fa1,STATE* Safe mode is already OFF,1
90f06406,Finalizing edits file inprogressFile -> dstFile,1
bc245d28,DIR* completeFile: request from ... to complete inode ... which is already closed.,1
1bd9b1e9,Unable to read transaction ids from the configured shared edits storage. Error: <*>,1
cba357e6,Skipping download of remote edit log + log + since it already is stored locally at + f,1
8e3f94c6,NFS READDIR fileHandle: <*> cookie: <*> count: <*> client: <*>,1
7670dff0,<*>: could not load <*> due to InvalidToken exception.,1
02772c9e,Purging old legacy OIV images,1
