EventId,EventTemplate,Occurrences
36d9f729,Failed to gracefully shutdown gRPC communication channel in 5 seconds,1
29faea8f,NameNode safe mode check failed: Failed to finalize rolling upgrade,1
e27babcd,"BUG: Found lastValidNode <*> but not nth valid node. parentNode=<*>, excludedScopeNode=<*>, excludedNodes=<*>, totalInScopeNodes=<*>, availableNodes=<*>, <*>",2
df6b61ae,Loaded <*> inode references,1
979cd0f3,"close <*> , key",1
5b0c5ad9,Delete key: <*> occurs an exception: <*>.,1
0a3de099,Adding zone <*> for re-encryption status,1
7addeb70,"storageTypes=<*>, storageTypes",1
8671276c,<*>: Reset container failure count from <*> to 0.,1
6f695585,"Placed application with ID <*> in queue: <*>, original submission queue was: <*>",1
4e3e16cd,Reading input file,1
49d1a364,"Emitting metric <*>, type <*>, value <*>, slope <*>, from hostname <*>",1
004cbfbd,Processed URL (Took x ms.),1
c399dccb,Invalid deSelects string + literals.trim(),1
29a4c685,"logUtilizationCollection(""over-utilized"", overUtilized)",1
12931e92,Checking TFile Data Index,1
3dd13910,Java runtime version : <*>,1
fa4c6f63,Localizing <*> for container <*>,1
1d5201b5,Reducer output key fields set,1
4f49a33c,There are no sufficient resources to start guaranteed <*> at the moment. Opportunistic containers are in the process of being killed to make room.,1
ccc85e33,"Empty rule set defined, ignoring update",1
b8c9d909,Decided to move X bytes from sourceName to targetName,1
d856c3c1,yarn docker env var has been set <*>,1
18ac78c8,scan logs for <*> in <*>,1
fbf431c5,Ignoring invalid eventtype,1
2702ede5,Application stop event received for stopping AppId: + event.getApplicationID().toString(),1
37c6f000,Credentials requested when closed,1
f3102d9b,Native Bzip2 library not loaded; using default library name,1
88f14fd8,Proxy allocation request sent,1
6b3064fd,Random directory component did not match. Deleting localized path only,1
0b04885f,Parsed new queues,1
95658cd3,Ignored <*> because it is a directory,1
cc21354a,Not all labels being added contained by known label...,1
fce0a5e9,Executing operation with no result,1
12db3711,Counting resource from childQueueName Resource; Total resource demand for FSParentQueueName now UpdatedDemand,1
fe269555,Linux Container Executor is not configured for the NodeManager. To fully enable GPU feature on the node also set YarnConfiguration.NM_CONTAINER_EXECUTOR properly.,1
cbabf5da,Unable to perform a zero-copy read from offset <*> of <*>; <*> bytes left in block. blockPos=<*>; curPos=<*>; curEnd=<*>,1
1b8c8447,Use <*> authentication for protocol <*>,1
a04fe9c1,Operation retried debug log,1
501c1290,"Took <*> ms to process <*> commands from NN, processCommandsMs, cmds.length",1
04241102,Log an audit event,1
b6c7d1ec,Unable to finish rolling edits in %d ms,1
e61c6a03,The target has been modified since snapshot ...,1
523300de,Found 'userid' '<*>' in application tag,1
74420163,<*> must be greater than zero. Defaulting to <*>,1
cc04bb1a,Task: taskAttemptID - failed due to FSError: message,1
a23f042e,"DistCpMapper::map(): Received <*>, <*>",1
a9b1106d,Interrupted partUpload,1
e437b86e,Constructing ProcessTree for: PID = pId ContainerId = containerId,1
718b267f,Got access token error in response to OP_BLOCK_CHECKSUM for file <*> for block <*> from datanode <*>. Will retry the block once.,1
5c4f8241,MRConfig.LOCAL_DIR for uber task,1
1a83fc0e,createNameNode <*>,1
eb9daf4e,Succesfully shutdown executor service,1
9771c676,A policy with same schema and cell size already exists,1
6f2df90e,tokens aren't supported for this protocol or user doesn't have one,1
6248a6f5,Successfully saved namespace for preparing rolling upgrade.,1
db89ba72,Unable to kill the paused container <*>,1
c11c006f,File doesn't exist. Skip deleting the file + dstPath,1
ae843091,"Total # of splits generated by getSplits: <*>, TimeTaken: <*>",1
5552682a,Container <*> is already stopped or failed,1
fccdd447,This node <*> doesn't have sufficient available or preemptible resource for minimum allocation,1
9a074e09,App: + appId + successfully moved from + sourceQueueName + to: + destQueueName,1
092ff14c,Setting default time zone: GMT,1
1272c716,<*>: remove <*> outstanding container requests for allocateId <*>,1
943be213,"<*> + "" <*> <*> "" + <*>",2
b050bb35,Could not find uri with key <*> to create a keyProvider !!,1
622e86fc,Uncaching of <*> completed. usedBytes = <*>,1
d26d29c9,"Failed to fetch application report from ATS v2, ex",1
ebc7c356,Cannot <*> method <*> with types <*> from <*>,2
de8d899c,NodeHealthyStatus,1
a78cc2a1,Successfully created HBase schema.,1
28b1886a,error looking up the name of group ... : ...,1
09de8a5a,Getting Mapper class,1
e1a274c3,DFSZKFailOverController exiting due to earlier exception: t,1
d1ecf878,addResourceRequest: applicationId= priority= priority.getPriority() resourceName= resourceName numContainers= resourceRequestInfo.remoteRequest.getNumContainers() #asks= ask.size(),1
d2d056d5,"pMemCheck <*>, this.containersAllocation.getPhysicalMemory(), (pMemBytes >> 20), (getContainersMonitor().getPmemAllocatedForContainers() >> 20)",1
1f911d8e,Skipping file; it is a symlink with a nonexistent target: <*>,1
67054053,Failed to setup application log directory for <*>,1
1877ce25,Finished reading range <*> from path <*>,1
dffb70a8,Exception thrown in thread join: ...,1
5e7b0085,Removing zone <*> from re-encryption.,1
a5edf2d4,DEPRECATED: Please use 'replacementCommand' instead.,1
5f230e27,"# applications = <*>, # total tasks = <*>, average # tasks per application = <*>",1
5b996278,Using local interface <*>,1
124c3828,Invalid hostname + hostStr + in hosts file,1
dd4452bc,"Failed to resolve sub-cluster for node <*>, skipping this node",1
68aff2c5,No more jobs to process in the trace with 'starts-after' set to <*> ms.,1
9ff46f94,Could not reset Keystore to previous state,1
5fe3f8df,Scheduling $<*> eviction for $<*>,1
fc9ef42a,Opening proxy : <*>,1
1e318861,null prefix was specified; returning all columns,1
2f5d6708,"Block with id <*>, pool <*> does not need to be uncached, because it is not currently in the mappableBlockMap.",1
4f7e4113,Recover failed close b,1
508607fe,"The SchedulingRequest has requested more than 1 allocation, but only 1 will be attempted !!",1
838fc72e,getTaskLogFileDetail threw an exception <*>,1
3f6660f0,"Failed writing AMRMToken to registry for subcluster subClusterId, e",1
73b17889,Creating app attempt entity,1
8209be7c,Exception interrupting DataXceiverServer,1
0044375c,Delaying safemode exit for <*> milliseconds...,1
03675778,Got allocated containers ...,1
568fb2e5,closeAllForUGI UGI: <*>,1
ed8d5a1c,Asking remote to cede its active state for timeout ms,1
fcfbc4f6,Forwarding request to web application,1
352d8166,Recording source-path: <*> for copy.,1
df5d18d0,Activated leaf queues : <*>,1
e4d0be79,Parsing <*> at offset <*>,1
9f66c2d3,default FileSystem: <*>,1
78c0c1be,No valid ADL SDK timeout configured: using SDK default.,1
0bd22127,Removed block <*> from PENDING_CACHED list.,1
bed911c7,Rejecting appliance of allocation due to existing pending allocation request for schedulerContainer,1
1f60933d,Loading service definition from <*>,1
b4306b69,Retrieving key <*> with byteRangeStart <*> occurs an CosServiceException: <*>.,1
043f0ae0,Log dir <*> is in an unsupported file system,1
d8ad33fb,"Re-throwing API exception, no more retries",1
1ca7b928,failover: incorrect arguments,1
4a0d3a3c,DataNode$DataTransfer: close-ack=<*>,1
57289039,"Moved <*> to <*>, appDirPath, doneAppPath",1
4a0a7f30,Following requests of <*> exhausted all retry attempts trying to schedule on placed node: <*>,1
cf8015b3,Drop the response. Current retryCount == <*>,1
63fbbb87,<*> TaskAttempt Transitioned from <*> to <*>,1
d217043f,"WARN_INCORRECT_RANGE.warn(""Expected range to contain 0 or 2 elements."" + "" Got <*> elements. Ignoring."", rangeValue.length)",1
bed09831,encountered an exception,1
300fd1cc,GETATTR for fileHandle: <*> client: <*>,1
a7e2c02a,"<*>: failed to get ShortCircuitReplica. Cannot construct BlockReaderLocal via <*>, this, pathInfo.getPath()",1
1998d273,Fail to stop service: <*>,1
c02c0963,KeyStore initialized anew successfully !!,1
fd308acc,"elapsed time:<*> is greater than threshold:<*>, mtime:<*> in file:<*>, will proceed with Du for space computation calculation",1
05ac2774,couldn't find application + appID + while processing + FINISH_APPS event. The ResourceManager allocated resources for this application to the NodeManager but no active containers were found to process.,1
9e31135b,Aborting multipart upload <*> to <*> initiated by <*> on <*>,1
42020525,"Error while decoding <*>, <*>",1
416667c4,Encountered exception setting Rollback Image,1
ab05aaad,Given mode: <*> is invalid,2
da78b3ea,Skipping scheduling since node <*> is reserved by application <*>,1
e1c01f69,"Source file + src.toString() + not found, but target + file + target.toString() + already exists. Move already + happened.",1
a898989b,"Accepted application <*> from user: <*>, currently num of applications: <*>",1
5f44baba,Ignoring blacklisted job: + id,1
76aabe88,SASL server GSSAPI callback: setting canonicalized client ID: <*>,1
4a998491,Schedule probe datanode for probe type: <*>.,1
d7a11562,DFSClient readNextPacket got header <*>,1
f0d4d83f,Done recovering task ...,1
858168a2,Auditor class is <*>,1
e234ce61,"Shutdown has been called, but periodic scanner not started",1
ee3f6014,"No leaf znode exists. Removing parent node <*>, parentZnode",1
58c40e18,"Task attempt $<*> is done from TaskUmbilicalProtocol's point of view. However, it stays in finishing state for too long",1
61e107d1,Task attempt registered to finishing monitor,1
f06238e8,Inconsistent number of corrupt replicas for <*> + blockMap has <*> but corrupt replicas map has <*>,1
c8f14556,ReplicaCachingGetSpaceUsed refresh error,1
a8a61661,NFS READDIRPLUS fileHandle: <*> cookie: <*> dirCount: <*> + maxCount: <*> client: <*>,1
fa9bf46e,Heartbeat from attemptId with responseId request.getResponseId() when we are expecting lastAllocateResponse.getResponseId(),1
f7369d1f,Following commands registered for host<*> : <*>,1
c0017ddf,submit readahead: + req,1
d53dd98b,Unable to submit the application <*> to SubCluster <*>,1
b01ab45d,"Not enough replicas was chosen. Reason: <*>, reasonMap",1
2010d122,"Region for endpoint <*>, URI <*> is determined as <*>",1
7727884b,Preemption monitor:org.apache.hadoop.yarn.server.resourcemanager.monitor.capacity.ProportionalCapacityPreemptionPolicy,1
2c860df6,fetchBlockByteRange(). Got a checksum exception for <*> at <*>:<*> from <*>,1
d6185ae3,"this + : mmap error, e",1
53d10c79,"Registered FSNamesystemState, ReplicatedBlocksState and ECBlockGroupsState MBeans.",1
7db86b55,"Script <*> does not exist, falling back to /sbin/DevicePluginScript/",1
4aa9ba84,VM type = <*>-bit,1
ef192e4a,Relaying an out of band ack of type,1
d7d400ad,Ignoring failure to deleteOnExit for path <*>,1
de2fd80b,"block=<*>, getBytesPerCRC=<*>, crcPerBlock=<*>, compositeCrc=<*>",1
b18c6b8b,Already in election. Not re-connecting.,1
7696e39f,Sync log completed,1
dabe3dff,publishing volumes,1
fe283498,Submission policy is ...,1
6b61e827,Ignore the log aggregation status update request for the application: + appId + . The request log aggregation status update is older than the cached log aggregation status.,1
deac4e35,Unknown child node with name: <*>,1
d5d30ef9,failed to find <*> on the classpath,1
c2cff2ba,Web server is in development mode. Resources will be read from the source tree.,1
0ebe208f,"rmId + "" relinquish leadership""",1
79c5067c,Create new dump directory <*>,1
4f164071,"Trying to schedule on node: <*>, available: <*>",1
75ec0ec9,Recovering previously <*> container,2
fad7ceda,Cannot find active collector while publishing entity,1
0251726f,Aborting stream <*>,1
56b99d32,Could not find a node matching given resourceName RESOURCE_NAME,1
199c92df,"Input error:, e",1
1edb0702,<*> printed,2
ae8c58c3,"Token not set, looking for delegation token. Creds:<*>, size:<*>",1
167e901f,Unexpected event for REDUCE task + event.getType(),1
6d9417fa,Successfully transitioned <*> to <*> state,2
96ef3424,"Queue <*> cannot handle resource request because it has zero available amount of resource for a requested resource type, so the resource request is ignored! Requested resources: <*>, maximum queue resources: <*>",1
61f50596,Received new AMRMToken,1
ad663c96,DIR* NameSystem.createSymlink: target= + target + link= + link,1
38e634b2,Syncing Journal...,1
3f77f5bb,Skip downloading resource: <*> since it is locked by other threads,1
6af3261b,Couldn't read <*>; can't determine disk scheduler type,1
5e32812b,Sent total: ...,1
9b8de457,Expecting ... records each with a length of ... bytes in the split with an effective size of ... bytes,1
f38eac9e,Application for Container with id doesn't exist in RM or Timeline Server.,1
78de85b8,classId -> bytes sent <*>,1
a1807a99,Not allocating more containers as we have reached max allocations per AM heartbeat,1
77a2dd25,"Assigned container + container.getId() + of capacity + container.getResource() + on host + getRMNode().getNodeAddress(), which has + getNumContainers() containers, + getAllocatedResource() used and + getUnallocatedResource() available after allocation",1
0b46efbf,"Queue Name:queueName, partition:partition",1
40c01492,Invalid data in ZK: + StringUtils.byteToHexString(data),1
786caf91,Reading NUMA topology using 'numactl --hardware' command.,1
63a5c8b1,Interrupted while joining on: <*>,1
5cb07b4c,Filesystem <*> created while awaiting semaphore,1
1eb3b000,Can perform rollback for shared edit log.,1
bced4406,Renamed root path + FSDirectory.DOT_RESERVED_STRING + to + renameString,1
59c01e9d,Parent Cgroups directory <*> does not exist. Skipping deletion,1
bc90f586,"<*>: Deleting job directory <*>, getName(), baseDir",1
30158d79,needsContainers: app.#re-reserve= + application.getReReservations(schedulerKey) + reserved= + reservedContainers + nodeFactor= + nodeFactor + minAllocFactor= + application.getCSLeafQueue().getMinimumAllocationFactor() + starvation= + starvation,1
c257548a,AM launch command: <*>,1
9fc07aa5,BLOCK* Removing <*> from neededReconstruction as it has enough replicas,1
c08c2e6c,Removed ProcessTree with root PID,1
f5c5a93f,"Could not update resources on continer update of <*>, <*>",1
60b4d72e,Connected to InMemoryAliasMap at <*>,1
ebd56fa1,STATE* Safe mode is already OFF,1
574fa29f,Outputted <*> INodes.,2
39931199,Mapped HA service delegation token for logical URI + haUri + to namenode + singleNNAddr,1
628370c2,Assigning container <*> to reduce,1
1a3051b6,"Registry System ACLs:, RegistrySecurity.aclsToString(registrySecurity.getSystemACLs())",1
c9e65c95,gc window of metric: <*> userName: <*>,1
ca384713,Unexpected EOF reading index at entry #count. Ignoring.,1
1a24d534,from environment variable: <*>,1
2b9f19e6,"Task AttemptID: <*> task timeout set: <*>s, taskTimedOut: <*>; task stuck timeout set: <*>s, taskStuck: <*>",1
