LineId,Level,Content,EventId,EventTemplate,ParameterList,BlockId
9,[INFO],Number of transactions: 10 Total time for transactions(ms): 100 Number of transactions batched in Syncs: 5 Number of syncs: 2 SyncTimes(ms): 50,81804505,Number of transactions: <*> Total time for transactions(ms): <*> Number of transactions batched in Syncs: <*> Number of syncs: <*> SyncTimes(ms): <*>,"['10', '100', '5', '2', '50']",c653df19_2
1,[DEBUG],Exception in closing closeable,dcb570bf,Exception in closing closeable,[],d4a7c3d8_1
1,[DEBUG],Exception in closing closeable,dcb570bf,Exception in closing closeable,[],d4a7c3d8_2
1,[DEBUG],Remove volume method invoked,b8bdd408,Remove volume method invoked,[],ebd23edc_2
2,[WARN],No scanner found to remove for volumeId hdd_pool_42.,c0db9b46,No scanner found to remove for volumeId hdd_pool_<*>.,['42'],ebd23edc_2
1,[WARN],Failed to write replicas to cache.,191ca921,Failed to write replicas to cache.,[],ebd23edc_3
1,[WARN],Failed to write replicas to cache.,191ca921,Failed to write replicas to cache.,[],ebd23edc_4
1,[WARN],Failed to write replicas to cache.,191ca921,Failed to write replicas to cache.,[],ebd23edc_5
1,[DEBUG],Exception in closing hdd_pool_42.,75f05ca5,Exception in closing hdd_pool_<*>.,['42'],ebd23edc_6
1,[DEBUG],Exception in closing hdd_pool_42.,75f05ca5,Exception in closing hdd_pool_<*>.,['42'],ebd23edc_8
1,[DEBUG],Exception in closing hdd_pool_42.,75f05ca5,Exception in closing hdd_pool_<*>.,['42'],ebd23edc_10
1,[DEBUG],Exception in closing hdd_pool_42.,75f05ca5,Exception in closing hdd_pool_<*>.,['42'],ebd23edc_12
1,[WARN],Failed to delete file hdd_pool_42.,9e9d997c,Failed to delete file hdd_pool_<*>.,['42'],ebd23edc_13
1,[ERROR],"Cannot get active NN for hdd_pool_42, State Store unavailable",8499312b,"Cannot get active NN for hdd_pool_<*>, State Store unavailable",['42'],9c6c05e2_2
1,[ERROR],Cannot locate eligible NNs for hdd_pool_42,20ff2031,Cannot locate eligible NNs for hdd_pool_<*>,['42'],9c6c05e2_3
1,[ERROR],Cannot get disabled name services,faae75fe,Cannot get disabled name services,[],9c6c05e2_4
1,[INFO],org.apache.hadoop.conf.Configuration:getInts(java.lang.String)本节点日志序列,106a53be,org.apache.hadoop.conf.Configuration:getInts(java.lang.String)本节点日志序列,[],f6304202_2
2,[INFO],org.apache.hadoop.conf.Configuration:getTrimmedStrings(java.lang.String)本节点日志序列,70a90cab,org.apache.hadoop.conf.Configuration:getTrimmedStrings(java.lang.String)本节点日志序列,[],f6304202_2
1,[INFO],Cleaning up resources,251a648a,Cleaning up resources,[],f6304202_3
2,[DEBUG],Exception in closing hdd_pool_42,bdbed492,Exception in closing hdd_pool_<*>,['42'],f6304202_3
1,[INFO],Cleaning up resources,251a648a,Cleaning up resources,[],f6304202_4
2,[DEBUG],Exception in closing hdd_pool_42,bdbed492,Exception in closing hdd_pool_<*>,['42'],f6304202_4
1,[INFO],org.apache.hadoop.security.Credentials:readTokenStorageStream(java.io.DataInputStream)本节点日志序列,20dcc1ba,org.apache.hadoop.security.Credentials:readTokenStorageStream(java.io.DataInputStream)本节点日志序列,[],f6304202_5
2,[INFO],org.apache.hadoop.security.Credentials:readProto(java.io.DataInput)本节点日志序列,9ec1cefe,org.apache.hadoop.security.Credentials:readProto(java.io.DataInput)本节点日志序列,[],f6304202_5
1,[DEBUG],"Proxying operation: hdd_pool_42, methodName",6078745c,"Proxying operation: hdd_pool_<*>, methodName",['42'],a39a084c_3
1,[DEBUG],"Proxying operation: hdd_pool_42, methodName",6078745c,"Proxying operation: hdd_pool_<*>, methodName",['42'],a39a084c_4
1,[DEBUG],hdd_pool_42 already exists in flink_cluster.,0bc5d710,hdd_pool_<*> already exists in flink_cluster.,['42'],a39a084c_7
1,[ERROR],Cannot get mount point,a30cf6a9,Cannot get mount point,[],a39a084c_11
1,[WARN],error creating ShortCircuitReplica.,005af2f8,error creating ShortCircuitReplica.,[],86aef1dc_1
2,[WARN],short-circuit read access is disabled for DataNode hdd_pool_42. reason: RWX,ad787874,short-circuit read access is disabled for DataNode hdd_pool_<*>. reason: RWX,['42'],86aef1dc_1
3,[WARN],short-circuit read access for the file fileName is disabled for DataNode hdd_pool_42. reason: RWX,129547b4,short-circuit read access for the file fileName is disabled for DataNode hdd_pool_<*>. reason: RWX,['42'],86aef1dc_1
4,[WARN],flink_cluster: unknown response code 500 while attempting to set up short-circuit access. RWX. Short-circuit read for DataNode hdd_pool_42 is disabled based on 3600.,8798fe05,flink_cluster: unknown response code <*> while attempting to set up short-circuit access. RWX. Short-circuit read for DataNode hdd_pool_<*> is disabled based on <*>.,"['500', '42', '3600']",86aef1dc_1
5,[ERROR],"CRC32C creation failed, switching to PureJavaCrc32C",bcb3fd60,"CRC<*>C creation failed, switching to PureJavaCrc<*>C","['32', '32']",86aef1dc_1
6,[TRACE],flink_cluster: shutting down UNIX domain socket for empty hdd_pool_42,ef4d7764,flink_cluster: shutting down UNIX domain socket for empty hdd_pool_<*>,['42'],86aef1dc_1
1,[WARN],error creating ShortCircuitReplica.,005af2f8,error creating ShortCircuitReplica.,[],86aef1dc_2
2,[WARN],short-circuit read access is disabled for DataNode hdd_pool_42. reason: RWX,ad787874,short-circuit read access is disabled for DataNode hdd_pool_<*>. reason: RWX,['42'],86aef1dc_2
3,[WARN],short-circuit read access for the file fileName is disabled for DataNode hdd_pool_42. reason: RWX,129547b4,short-circuit read access for the file fileName is disabled for DataNode hdd_pool_<*>. reason: RWX,['42'],86aef1dc_2
4,[WARN],flink_cluster: unknown response code 500 while attempting to set up short-circuit access. RWX. Short-circuit read for DataNode hdd_pool_42 is disabled based on 3600.,8798fe05,flink_cluster: unknown response code <*> while attempting to set up short-circuit access. RWX. Short-circuit read for DataNode hdd_pool_<*> is disabled based on <*>.,"['500', '42', '3600']",86aef1dc_2
5,[ERROR],"CRC32C creation failed, switching to PureJavaCrc32C",bcb3fd60,"CRC<*>C creation failed, switching to PureJavaCrc<*>C","['32', '32']",86aef1dc_2
6,[TRACE],flink_cluster: freeing empty stale hdd_pool_42,5e546568,flink_cluster: freeing empty stale hdd_pool_<*>,['42'],86aef1dc_2
1,[WARN],error creating ShortCircuitReplica.,005af2f8,error creating ShortCircuitReplica.,[],86aef1dc_3
2,[WARN],short-circuit read access is disabled for DataNode hdd_pool_42. reason: RWX,ad787874,short-circuit read access is disabled for DataNode hdd_pool_<*>. reason: RWX,['42'],86aef1dc_3
3,[WARN],short-circuit read access for the file fileName is disabled for DataNode hdd_pool_42. reason: RWX,129547b4,short-circuit read access for the file fileName is disabled for DataNode hdd_pool_<*>. reason: RWX,['42'],86aef1dc_3
4,[WARN],flink_cluster: unknown response code 500 while attempting to set up short-circuit access. RWX. Short-circuit read for DataNode hdd_pool_42 is disabled based on 3600.,8798fe05,flink_cluster: unknown response code <*> while attempting to set up short-circuit access. RWX. Short-circuit read for DataNode hdd_pool_<*> is disabled based on <*>.,"['500', '42', '3600']",86aef1dc_3
5,[ERROR],"CRC32C creation failed, switching to PureJavaCrc32C",bcb3fd60,"CRC<*>C creation failed, switching to PureJavaCrc<*>C","['32', '32']",86aef1dc_3
6,[TRACE],flink_cluster: shutting down UNIX domain socket for empty hdd_pool_42,ef4d7764,flink_cluster: shutting down UNIX domain socket for empty hdd_pool_<*>,['42'],86aef1dc_3
7,[WARN],flink_cluster: error shutting down shm: got IOException calling shutdown(SHUT_RDWR),a4c40701,flink_cluster: error shutting down shm: got IOException calling shutdown(SHUT_RDWR),[],86aef1dc_3
1,[DEBUG],Exception in closing closeable,dcb570bf,Exception in closing closeable,[],86aef1dc_4
1,[WARN],Removing non-existent lease! holder=flink_cluster src=hdd_pool_42,f60731fe,Removing non-existent lease! holder=flink_cluster src=hdd_pool_<*>,['42'],2c3a4876_4
1,[WARN],Removing non-existent lease! holder=flink_cluster src=hdd_pool_42,f60731fe,Removing non-existent lease! holder=flink_cluster src=hdd_pool_<*>,['42'],2c3a4876_6
1,[INFO],Encryption zone removed for inode,87866e1c,Encryption zone removed for inode,[],2c3a4876_7
2,[INFO],Removing zone hdd_pool_42 from re-encryption.,76738c39,Removing zone hdd_pool_<*> from re-encryption.,['42'],2c3a4876_7
1,[DEBUG],Acquired token,503273a8,Acquired token,[],6d9f9d63_2
1,[WARN],Failed to get token for service,0181141f,Failed to get token for service,[],6d9f9d63_3
1,[INFO],Disabled the erasure coding policyCALL:fsn.getEditLog().logDisableErasureCodingPolicy,cc43c4a9,Disabled the erasure coding policyCALL:fsn.getEditLog().logDisableErasureCodingPolicy,[],a0f6f6a1_2
1,[DEBUG],doEditTx() op=op_value txid=txid_value,5a9984d1,doEditTx() op=op_value txid=txid_value,[],a0f6f6a1_4
2,[INFO],Logger debug executed,a93decf0,Logger debug executed,[],a0f6f6a1_4
1,[DEBUG],doEditTx() op=op_value txid=txid_value,5a9984d1,doEditTx() op=op_value txid=txid_value,[],a0f6f6a1_5
2,[INFO],Logger debug executed,a93decf0,Logger debug executed,[],a0f6f6a1_5
1,[DEBUG],doEditTx() op=op_value txid=txid_value,5a9984d1,doEditTx() op=op_value txid=txid_value,[],a0f6f6a1_6
2,[INFO],Logger debug executed,a93decf0,Logger debug executed,[],a0f6f6a1_6
1,[DEBUG],logSync(tx) synctxid=synctxid_value lastJournalledTxId=lastJournalledTxId_value mytxid=mytxid_value,03b3f668,logSync(tx) synctxid=synctxid_value lastJournalledTxId=lastJournalledTxId_value mytxid=mytxid_value,[],a0f6f6a1_7
1,[DEBUG],logSync(tx) synctxid=synctxid_value lastJournalledTxId=lastJournalledTxId_value mytxid=mytxid_value,03b3f668,logSync(tx) synctxid=synctxid_value lastJournalledTxId=lastJournalledTxId_value mytxid=mytxid_value,[],a0f6f6a1_9
1,[DEBUG],Exception in closing closeable_value,fbf5cfdc,Exception in closing closeable_value,[],a0f6f6a1_14
1,[ERROR],Cannot add more than 10 connections at the same time,738554c0,Cannot add more than <*> connections at the same time,['10'],3044ac0f_2
2,[ERROR],We got a closed connection from hdd_pool_42,a5725ff1,We got a closed connection from hdd_pool_<*>,['42'],3044ac0f_2
1,[ERROR],Cannot add more than 10 connections at the same time,738554c0,Cannot add more than <*> connections at the same time,['10'],3044ac0f_3
1,[ERROR],We got a closed connection from hdd_pool_42,a5725ff1,We got a closed connection from hdd_pool_<*>,['42'],3044ac0f_4
1,[ERROR],We got a closed connection from hdd_pool_42,a5725ff1,We got a closed connection from hdd_pool_<*>,['42'],3044ac0f_5
1,[ERROR],Unsupported protocol for connection to NameNode: null,50b8a119,Unsupported protocol for connection to NameNode: null,[],3044ac0f_6
1,[DEBUG],Handling deprecation for all properties in config...,e7e46cf6,Handling deprecation for all properties in config...,[],2fc23b04_1
2,[DEBUG],Handling deprecation for (String)item,b5462e66,Handling deprecation for (String)item,[],2fc23b04_1
3,[WARN],Unexpected SecurityException in Configuration,8da1cb24,Unexpected SecurityException in Configuration,[],2fc23b04_1
4,[DEBUG],Creating new Groups object,9775effa,Creating new Groups object,[],2fc23b04_1
1,[DEBUG],logSync(tx) synctxid=42 lastJournalledTxId=43 mytxid=44,bdc5ec76,logSync(tx) synctxid=<*> lastJournalledTxId=<*> mytxid=<*>,"['42', '43', '44']",8d42f71a_2
2,[ERROR],Could not sync enough journals to persistent storage due to No journals available to flush. Unsynced transactions: {transactions},c008a170,Could not sync enough journals to persistent storage due to No journals available to flush. Unsynced transactions: {transactions},[],8d42f71a_2
3,[DEBUG],Setting erasure coding policy,b0f253ce,Setting erasure coding policy,[],8d42f71a_2
4,[DEBUG],Logging RPC IDs,edb11399,Logging RPC IDs,[],8d42f71a_2
1,[DEBUG],Setting erasure coding policy,b0f253ce,Setting erasure coding policy,[],8d42f71a_3
2,[DEBUG],Logging RPC IDs,edb11399,Logging RPC IDs,[],8d42f71a_3
1,[INFO],message,78e73102,message,[],16deb863_1
2,[DEBUG],Handling deprecation for all properties in config...,e7e46cf6,Handling deprecation for all properties in config...,[],16deb863_1
3,[DEBUG],Handling deprecation for hdd_pool_42,5803f7c0,Handling deprecation for hdd_pool_<*>,['42'],16deb863_1
4,[INFO],message,78e73102,message,[],16deb863_1
5,[DEBUG],Handling deprecation for all properties in config...,e7e46cf6,Handling deprecation for all properties in config...,[],16deb863_1
6,[DEBUG],Handling deprecation for hdd_pool_42,5803f7c0,Handling deprecation for hdd_pool_<*>,['42'],16deb863_1
1,[INFO],message,78e73102,message,[],16deb863_2
2,[DEBUG],Handling deprecation for all properties in config...,e7e46cf6,Handling deprecation for all properties in config...,[],16deb863_2
3,[DEBUG],Handling deprecation for hdd_pool_42,5803f7c0,Handling deprecation for hdd_pool_<*>,['42'],16deb863_2
4,[INFO],message,78e73102,message,[],16deb863_2
5,[DEBUG],Handling deprecation for all properties in config...,e7e46cf6,Handling deprecation for all properties in config...,[],16deb863_2
6,[DEBUG],Handling deprecation for hdd_pool_42,5803f7c0,Handling deprecation for hdd_pool_<*>,['42'],16deb863_2
1,[INFO],message,78e73102,message,[],16deb863_3
2,[DEBUG],Handling deprecation for all properties in config...,e7e46cf6,Handling deprecation for all properties in config...,[],16deb863_3
3,[DEBUG],Handling deprecation for hdd_pool_42,5803f7c0,Handling deprecation for hdd_pool_<*>,['42'],16deb863_3
4,[INFO],message,78e73102,message,[],16deb863_3
5,[DEBUG],Handling deprecation for all properties in config...,e7e46cf6,Handling deprecation for all properties in config...,[],16deb863_3
6,[DEBUG],Handling deprecation for hdd_pool_42,5803f7c0,Handling deprecation for hdd_pool_<*>,['42'],16deb863_3
1,[INFO],Deactivating volumes (clear failure=true): hdd_pool_42,1bbeb793,Deactivating volumes (clear failure=true): hdd_pool_<*>,['42'],fe4d45d1_2
2,[INFO],Checking removing StorageLocation hdd_pool_42 with id 12345,041eb45c,Checking removing StorageLocation hdd_pool_<*> with id <*>,"['42', '12345']",fe4d45d1_2
3,[INFO],Removing StorageLocation hdd_pool_42 with id 12345 from FsDataset.,fa3e1032,Removing StorageLocation hdd_pool_<*> with id <*> from FsDataset.,"['42', '12345']",fe4d45d1_2
4,[DEBUG],Waiting for volume reference to be released.,d8d403fc,Waiting for volume reference to be released.,[],fe4d45d1_2
5,[INFO],Thread interrupted when waiting for volume reference to be released.,883dae2a,Thread interrupted when waiting for volume reference to be released.,[],fe4d45d1_2
6,[INFO],Volume reference is released.,b0554537,Volume reference is released.,[],fe4d45d1_2
7,[TRACE],checking for block 67890 with storageLocation hdd_pool_42,91337a2e,checking for block <*> with storageLocation hdd_pool_<*>,"['67890', '42']",fe4d45d1_2
8,[INFO],Removing block level storage: hdd_pool_42,8b8fbec4,Removing block level storage: hdd_pool_<*>,['42'],fe4d45d1_2
9,[WARN],I/O error attempting to unlock storage directory hdd_pool_42.,9791d983,I<*> error attempting to unlock storage directory hdd_pool_<*>.,"['/O', '42']",fe4d45d1_2
10,[DEBUG],DataNode failed volumes: hdd_pool_42,afe5c346,DataNode failed volumes: hdd_pool_<*>,['42'],fe4d45d1_2
11,[WARN],DataNode.handleDiskError on: [hdd_pool_42] Keep Running: true,6ad16f39,DataNode.handleDiskError on: <*> Keep Running: true,['[hdd_pool_42]'],fe4d45d1_2
12,[WARN],DataNode is shutting down due to failed volumes: [hdd_pool_42],97e13e90,DataNode is shutting down due to failed volumes: <*>,['[hdd_pool_42]'],fe4d45d1_2
1,[DEBUG],User flink_cluster NN hdd_pool_42 is using connection RWX,4f5ba5dd,User flink_cluster NN hdd_pool_<*> is using connection RWX,['42'],a3a3fcf5_1
2,[ERROR],Cannot get method getDeclaredMethod with types [Ljava.lang.Class; from Protocol,bf06e4cb,Cannot get method getDeclaredMethod with types [Ljava.lang.Class; from Protocol,[],a3a3fcf5_1
1,[DEBUG],User flink_cluster NN hdd_pool_42 is using connection RWX,4f5ba5dd,User flink_cluster NN hdd_pool_<*> is using connection RWX,['42'],a3a3fcf5_2
2,[ERROR],Cannot access method getDeclaredMethod with types [Ljava.lang.Class; from Protocol,1008d11a,Cannot access method getDeclaredMethod with types [Ljava.lang.Class; from Protocol,[],a3a3fcf5_2
